,enrollmentProbabilityScore,enrollFlag,RET_T2,RET_T3,ADM,CAN,Gender,Core_Ind,Parent_Same_LastName,ACU_Distance,PRIZM_HouseholdIncome,QUAL_Familiarity,QUAL_Rank,HS_SIZE,HS_RankPercent,HS_GPA_CALC,NUM_Advanced_Courses,ACT,Visited,Taylor_County,US,Abilene,Texas,CoC,Ethnicity
179988,,0,0,0,1,0,2,0,1,179.0,61374.0,0.0,0.0,647.0,68.78,3.7073199999999997,1.0,19.0,0,0,1,0,1,0,3
179989,,0,0,0,1,1,2,0,2,566.0,27750.0,1.0,3.0,607.0,57.17,2.98,3.0,26.0,1,0,1,0,0,0,1
179990,,1,0,0,1,0,1,0,2,134.0,54984.0,0.0,0.0,289.0,95.16,4.0,8.0,22.0,1,0,1,0,1,0,1
179993,,0,0,0,1,1,1,0,2,139.0,130536.0,0.0,0.0,187.0,55.61,2.4,13.0,19.0,1,0,1,0,1,0,3
179995,6.0,0,0,0,1,1,1,0,2,390.0,39071.0,2.0,3.0,390.0,73.33,3.592,6.0,20.0,1,0,1,0,1,0,3
179996,,0,0,0,1,0,1,0,2,222.0,108623.0,2.0,4.0,434.0,75.58,3.565,9.0,20.0,0,0,1,0,1,0,3
179999,,0,0,0,1,1,1,0,2,298.0,39107.0,0.0,0.0,726.0,70.11,3.4,2.0,19.0,0,0,1,0,1,0,2
180003,,0,0,0,0,1,2,1,2,196.0,68169.0,2.0,3.0,124.0,39.52,3.24242,0.0,20.0,0,0,1,0,1,0,3
180004,,0,0,0,1,0,1,0,1,172.0,85294.0,0.0,0.0,2000.0,98.0,3.7,0.0,20.0,0,0,1,0,1,0,3
180006,,0,0,0,1,1,2,0,2,168.0,58835.0,2.0,3.0,453.0,80.35,3.7,5.0,21.0,1,0,1,0,1,0,1
180010,6.0,0,0,0,1,1,1,0,2,166.0,75228.0,1.0,2.0,101.0,32.67,3.2,0.0,19.0,0,0,1,0,1,0,2
180011,,0,0,0,1,0,1,1,2,166.0,47231.0,0.0,0.0,718.0,83.29,4.0717,11.0,20.0,0,0,1,0,1,0,2
180015,2.0,0,0,0,1,0,1,0,2,215.0,152206.0,1.0,2.0,278.0,95.32,4.0,0.0,26.0,1,0,1,0,1,0,1
180016,,0,0,0,1,0,1,0,2,277.0,68421.0,0.0,0.0,121.0,97.52,3.97,12.0,19.0,0,0,1,0,1,0,3
180017,,0,0,0,1,0,1,0,2,177.0,94192.0,2.0,3.0,86.0,66.28,3.8,0.0,21.0,0,0,1,0,1,0,3
180020,,0,0,0,1,0,1,0,2,161.0,27255.0,0.0,0.0,537.0,81.75,3.24,11.0,24.0,0,0,1,0,1,0,1
180022,,0,0,0,1,1,1,0,2,389.0,80539.0,0.0,0.0,435.0,78.16,3.6830199999999995,7.0,20.0,0,0,1,0,1,0,3
180023,,0,0,0,0,1,1,0,2,155.0,84740.0,0.0,0.0,477.0,60.59,3.025,11.0,18.0,0,0,1,0,1,0,4
180025,2.0,1,1,1,1,0,2,0,2,450.0,26136.0,2.0,4.0,52.0,88.46,3.38,11.0,27.0,1,0,1,0,1,0,1
180026,2.0,0,0,0,1,1,1,0,1,182.0,151637.0,2.0,1.0,422.0,48.58,3.41,4.0,23.0,1,0,1,0,1,0,1
180028,6.0,1,1,1,1,0,1,0,2,286.0,44079.0,2.0,3.0,268.0,93.28,3.88,11.0,23.0,1,0,1,0,1,0,3
180029,,0,0,0,1,1,2,0,2,161.0,32232.0,2.0,1.0,510.0,80.78,3.4610000000000003,12.0,22.0,1,0,1,0,1,1,2
180034,,0,0,0,1,1,1,0,2,150.0,54609.0,2.0,1.0,545.0,66.61,3.7439999999999998,1.0,20.0,1,0,1,0,1,0,3
180035,1.0,1,1,0,1,0,1,1,2,202.0,29868.0,3.0,5.0,152.0,88.82,3.91,1.0,22.0,1,0,1,0,1,0,1
180036,6.0,0,0,0,1,1,1,0,2,148.0,104808.0,0.0,0.0,551.0,83.67,3.94,7.0,23.0,0,0,1,0,1,0,1
180041,,0,0,0,1,0,1,0,2,137.0,38971.0,2.0,1.0,38.0,89.47,4.0,1.0,21.0,0,0,1,0,1,0,1
180045,,0,0,0,1,0,1,0,2,7.0,76800.0,0.0,0.0,216.0,87.04,4.03,3.0,29.0,0,0,1,1,1,0,1
180051,3.0,1,1,1,1,0,1,1,2,7.0,96875.0,4.0,5.0,229.0,62.01,3.6630000000000003,0.0,18.0,1,0,1,1,1,0,1
180062,,0,0,0,1,1,1,0,2,306.0,52317.0,2.0,2.0,30.0,73.33,3.9960000000000004,1.0,20.0,0,0,1,0,1,0,1
180063,6.0,0,0,0,1,0,1,0,2,436.0,55517.0,1.0,4.0,173.0,87.86,3.83,10.0,24.0,0,0,1,0,1,0,3
180065,,0,0,0,1,0,1,0,1,306.0,58103.0,2.0,4.0,476.0,93.28,3.68,3.0,21.0,0,0,1,0,1,0,3
180066,,0,0,0,1,1,1,0,2,336.0,36853.0,2.0,0.0,81.0,81.48,3.43,11.0,20.0,0,0,1,0,1,1,1
180068,5.0,0,0,0,1,0,2,0,0,175.0,73858.0,2.0,2.0,452.0,60.84,3.36,1.0,22.0,0,0,1,0,1,0,1
180069,,0,0,0,1,1,1,0,2,300.0,99206.0,0.0,0.0,784.0,50.26,3.45,0.0,21.0,1,0,1,0,1,0,3
180070,,0,0,0,1,1,1,0,2,463.0,37742.0,2.0,1.0,509.0,99.41,4.24,11.0,26.0,1,0,1,0,1,0,3
180072,6.0,0,0,0,1,1,2,1,2,149.0,55549.0,0.0,0.0,599.0,71.62,3.29,11.0,19.0,0,0,1,0,1,0,3
180076,,0,0,0,1,1,1,0,2,182.0,77327.0,0.0,0.0,668.0,52.54,3.44,3.0,20.0,0,0,1,0,1,0,2
180077,,1,1,0,1,0,1,0,2,147.0,70546.0,2.0,3.0,535.0,60.75,3.82,0.0,18.0,1,0,1,0,1,1,1
180081,,1,1,1,1,0,2,0,1,209.0,111611.0,1.0,3.0,719.0,46.45,3.5989999999999998,2.0,20.0,1,0,1,0,1,0,3
180083,,1,1,1,1,0,1,0,2,346.0,45761.0,2.0,4.0,533.0,84.62,3.71,11.0,20.0,1,0,1,0,1,0,3
180084,,0,0,0,1,1,1,0,2,123.0,73891.0,1.0,3.0,576.0,69.79,3.81,2.0,27.0,0,0,1,0,1,0,1
180088,1.0,0,0,0,1,0,1,1,2,172.0,22332.0,0.0,0.0,117.0,88.03,3.7,7.0,25.0,0,0,1,0,1,0,1
180089,6.0,0,0,0,0,1,1,0,2,429.0,71493.0,3.0,0.0,31.0,48.39,3.3,8.0,15.0,0,0,1,0,1,0,3
180096,3.0,0,0,0,1,0,1,0,2,221.0,29812.0,0.0,0.0,669.0,73.99,3.7,9.0,25.0,1,0,1,0,1,0,2
180098,,0,0,0,1,1,2,0,2,444.0,66612.0,2.0,3.0,456.0,90.79,3.721,6.0,19.0,0,0,1,0,1,0,3
180100,,1,0,0,1,0,1,1,1,313.0,35128.0,0.0,0.0,679.0,90.87,3.77,8.0,25.0,1,0,1,0,1,0,3
180103,,0,0,0,1,1,1,0,2,155.0,64157.0,1.0,1.0,372.0,67.74,3.3560000000000003,10.0,21.0,0,0,1,0,1,0,2
180104,,0,0,0,1,1,2,0,2,149.0,41563.0,2.0,3.0,586.0,32.76,2.72,1.0,22.0,1,0,1,0,1,0,1
180107,6.0,0,0,0,1,1,2,0,1,396.0,65257.0,0.0,0.0,366.0,72.13,3.627,2.0,16.0,1,0,1,0,1,0,3
180110,6.0,0,0,0,1,1,1,0,2,278.0,84943.0,0.0,0.0,547.0,45.7,3.33,0.0,17.0,0,0,1,0,1,0,1
180112,,0,0,0,1,1,2,0,2,437.0,71129.0,2.0,3.0,493.0,83.16,4.0,12.0,29.0,0,0,1,0,1,0,3
180118,6.0,0,0,0,0,1,1,0,2,142.0,53721.0,1.0,3.0,305.0,68.85,3.19,4.0,17.0,0,0,1,0,1,0,3
180119,5.0,1,0,0,1,0,1,0,2,144.0,70227.0,1.0,3.0,287.0,59.93,2.83,12.0,20.0,1,0,1,0,1,0,3
180122,2.0,0,0,0,1,0,2,0,2,125.0,67252.0,0.0,0.0,216.0,91.67,3.89474,9.0,26.0,0,0,1,0,1,0,1
180127,,0,0,0,1,0,1,0,2,176.0,169257.0,0.0,0.0,501.0,82.83,3.9019999999999997,10.0,25.0,0,0,1,0,1,0,1
180128,3.0,0,0,0,1,0,1,0,2,3.0,33563.0,3.0,2.0,435.0,85.75,4.0,14.0,19.0,1,0,1,1,1,1,3
180129,6.0,0,0,0,1,1,1,0,2,147.0,45800.0,0.0,3.0,783.0,76.25,3.667,6.0,22.0,1,0,1,0,1,0,2
180130,6.0,0,0,0,1,1,1,0,2,52.0,39853.0,2.0,2.0,13.0,92.31,3.79,2.0,19.0,0,0,1,1,1,0,3
180141,6.0,0,0,0,1,1,2,0,2,175.0,40684.0,2.0,4.0,343.0,60.64,3.0,0.0,24.0,0,0,1,0,1,0,1
180146,2.0,0,0,0,1,1,1,0,2,443.0,57500.0,3.0,3.0,438.0,99.32,4.0,0.0,24.0,1,0,1,0,1,0,3
180157,3.0,1,0,0,1,0,1,0,2,136.0,102266.0,2.0,3.0,497.0,74.25,3.31,11.0,21.0,1,0,1,0,1,0,1
180159,,0,0,0,1,1,1,0,2,206.0,44531.0,0.0,0.0,45.0,97.78,3.9523,0.0,29.0,0,0,1,0,1,0,1
180162,2.0,1,0,0,1,0,2,0,2,5.0,94068.0,2.0,4.0,93.0,95.7,4.0,11.0,28.0,1,0,1,0,1,1,1
180171,6.0,0,0,0,1,0,1,0,2,137.0,99574.0,0.0,0.0,382.0,63.87,3.636,1.0,22.0,1,0,1,0,1,0,1
180182,,0,0,0,1,1,2,0,2,295.0,33390.0,0.0,0.0,414.0,61.59,3.44,5.0,19.0,1,0,1,0,1,0,1
180184,,0,0,0,1,1,2,0,2,300.0,167411.0,0.0,0.0,688.0,57.56,3.5,1.0,27.0,0,0,1,0,1,0,1
180200,,0,0,0,1,1,2,0,2,245.0,105275.0,2.0,2.0,225.0,68.89,3.8960000000000004,8.0,18.0,0,0,1,0,1,0,1
180204,,0,0,0,1,1,1,0,0,441.0,59962.0,0.0,0.0,478.0,69.87,2.91,3.0,21.0,0,0,1,0,1,0,3
180213,,1,1,1,1,0,1,0,2,129.0,48477.0,0.0,0.0,367.0,80.38,4.16,9.0,21.0,1,0,1,0,1,0,1
180214,,1,1,1,1,0,1,0,2,0.0,49411.0,1.0,4.0,421.0,90.26,3.23,7.0,24.0,1,0,1,0,1,0,2
180215,,0,0,0,1,1,1,0,2,358.0,61919.0,0.0,0.0,377.0,93.63,3.36,11.0,23.0,0,0,1,0,1,0,3
180217,6.0,0,0,0,0,1,1,0,2,388.0,60847.0,0.0,0.0,620.0,49.84,2.823,4.0,16.0,0,0,1,0,1,0,3
180218,6.0,0,0,0,0,1,2,0,2,418.0,45061.0,1.0,4.0,29.0,31.03,2.57,0.0,16.0,1,0,1,0,0,1,1
180221,,0,0,0,1,0,1,0,2,177.0,36445.0,0.0,0.0,66.0,96.97,3.9,11.0,20.0,0,0,1,0,1,0,3
180223,5.0,0,0,0,1,0,1,0,2,469.0,57747.0,0.0,0.0,584.0,70.72,3.1,10.0,20.0,0,0,1,0,1,0,4
180224,6.0,0,0,0,1,0,2,1,2,200.0,69056.0,0.0,0.0,284.0,72.18,3.83,1.0,20.0,0,0,1,0,1,0,3
180227,,1,0,0,1,0,2,1,2,5.0,66438.0,2.0,4.0,229.0,18.34,2.85,0.0,22.0,0,0,1,1,1,0,1
180232,,1,1,1,1,0,2,0,2,163.0,38145.0,2.0,3.0,53.0,69.81,3.73,4.0,29.0,0,0,1,0,1,0,2
180234,6.0,0,0,0,1,0,1,0,2,184.0,82286.0,2.0,1.0,89.0,35.96,3.25,1.0,17.0,0,0,1,0,1,0,3
180246,,0,0,0,1,1,1,0,2,194.0,66571.0,0.0,0.0,669.0,48.43,3.1,2.0,25.0,0,0,1,0,1,0,2
180249,,0,0,0,1,0,1,0,1,226.0,33443.0,2.0,3.0,362.0,93.92,4.315,9.0,22.0,0,0,1,0,1,0,3
180250,,0,0,0,1,0,1,0,2,431.0,50982.0,0.0,0.0,418.0,72.73,3.24,5.0,23.0,0,0,1,0,0,0,3
180253,,0,0,0,1,1,1,0,1,140.0,44290.0,2.0,3.0,159.0,93.71,3.78,11.0,21.0,0,0,1,0,1,0,3
180255,,0,0,0,1,1,1,0,2,325.0,61981.0,0.0,0.0,420.0,90.48,3.33,8.0,19.0,0,0,1,0,1,0,4
180257,,0,0,0,0,1,2,0,0,139.0,71548.0,0.0,0.0,497.0,43.46,3.12,4.0,21.0,0,0,1,0,1,0,1
180259,,0,0,0,1,1,1,0,1,136.0,33041.0,1.0,1.0,321.0,78.5,3.61,13.0,19.0,0,0,1,0,1,0,3
180260,6.0,0,0,0,0,1,1,0,0,177.0,20120.0,2.0,2.0,280.0,75.71,3.2260000000000004,7.0,16.0,0,0,1,0,1,0,3
180261,,1,1,0,1,0,1,0,2,168.0,115655.0,2.0,5.0,151.0,79.47,3.86,2.0,25.0,1,0,1,0,0,0,1
180263,6.0,0,0,0,1,0,1,0,0,203.0,52976.0,0.0,0.0,93.0,92.47,3.92,0.0,16.0,0,0,1,0,1,0,1
180264,,0,0,0,1,1,1,0,2,577.0,102993.0,4.0,2.0,482.0,84.02,3.86,4.0,27.0,1,0,1,0,0,0,1
180265,5.0,0,0,0,1,1,1,1,2,293.0,41136.0,2.0,3.0,930.0,43.66,3.27,4.0,24.0,1,0,1,0,1,0,1
180272,3.0,0,0,0,1,1,1,0,2,218.0,73297.0,1.0,1.0,533.0,91.93,4.433,11.0,26.0,1,0,1,0,1,0,1
180276,5.0,0,0,0,1,1,1,0,2,1109.0,53659.0,1.0,1.0,302.0,31.46,2.64,6.0,22.0,0,0,1,0,0,0,2
180279,6.0,0,0,0,1,0,2,0,2,130.0,65993.0,0.0,0.0,258.0,75.19,3.64,3.0,21.0,1,0,1,0,1,0,1
180282,,0,0,0,1,1,1,0,2,230.0,81979.0,0.0,0.0,510.0,85.88,4.154,11.0,23.0,0,0,1,0,1,1,1
180286,6.0,0,0,0,0,1,2,0,0,871.0,56608.0,0.0,0.0,527.0,6.83,2.0979,0.0,18.0,0,0,1,0,0,0,2
180288,6.0,0,0,0,1,0,1,0,1,180.0,36174.0,2.0,3.0,438.0,92.24,3.84,11.0,17.0,0,0,1,0,1,0,3
180296,6.0,0,0,0,1,1,2,1,2,146.0,57037.0,0.0,0.0,604.0,60.93,3.697,5.0,25.0,0,0,1,0,1,0,1
180298,6.0,0,0,0,1,1,2,0,2,223.0,43049.0,3.0,1.0,402.0,75.37,3.55,6.0,17.0,0,0,1,0,1,0,3
180300,6.0,0,0,0,1,1,2,0,2,140.0,32592.0,2.0,0.0,241.0,80.5,3.41,3.0,18.0,0,0,1,0,1,0,2
180303,6.0,0,0,0,1,1,1,0,2,311.0,65089.0,0.0,0.0,317.0,86.75,3.05,9.0,22.0,0,0,1,0,1,0,3
180304,,0,0,0,1,0,1,0,2,229.0,48714.0,0.0,0.0,63.0,80.95,3.58,5.0,22.0,0,0,1,0,1,0,3
180307,6.0,0,0,0,0,1,1,0,0,162.0,45700.0,1.0,1.0,455.0,80.66,3.3789999999999996,4.0,14.0,0,0,1,0,1,0,1
180309,,0,0,0,1,0,1,0,0,146.0,48712.0,0.0,0.0,605.0,91.24,3.83,9.0,18.0,0,0,1,0,1,0,3
180311,1.0,1,1,1,1,0,1,0,2,168.0,114349.0,4.0,3.0,764.0,85.6,3.83,7.0,31.0,1,0,1,0,1,0,1
180313,6.0,0,0,0,1,1,1,0,2,123.0,76296.0,2.0,3.0,334.0,33.53,3.1,7.0,21.0,1,0,1,0,1,0,1
180314,,0,0,0,1,1,1,0,2,89.0,39904.0,0.0,0.0,270.0,82.59,4.284,12.0,22.0,0,0,1,0,1,0,1
180316,,0,0,0,1,1,1,0,2,1312.0,140625.0,2.0,2.0,165.0,85.45,3.71,5.0,26.0,0,0,1,1,0,1,1
180318,3.0,0,0,0,1,0,2,0,2,287.0,50682.0,2.0,2.0,205.0,64.88,3.14,5.0,24.0,1,0,1,0,0,0,1
180319,3.0,0,0,0,1,1,2,0,2,212.0,121429.0,0.0,0.0,522.0,92.53,3.924,9.0,26.0,0,0,1,0,1,0,1
180320,,0,0,0,1,1,2,0,2,166.0,60345.0,0.0,0.0,636.0,88.21,4.13,7.0,28.0,0,0,1,0,1,0,4
180325,2.0,0,0,0,1,1,1,0,2,147.0,44401.0,3.0,3.0,509.0,72.5,3.77,0.0,16.0,0,0,1,0,1,1,1
180327,6.0,0,0,0,1,1,2,1,2,135.0,52237.0,2.0,2.0,83.0,77.11,3.52,8.0,24.0,0,0,1,0,1,0,1
180337,6.0,0,0,0,0,1,1,0,1,222.0,35687.0,0.0,0.0,446.0,13.9,2.193,0.0,12.0,0,0,1,0,1,0,2
180343,,0,0,0,1,1,1,0,2,216.0,48421.0,0.0,0.0,701.0,61.63,3.8,5.0,22.0,0,0,1,0,1,0,3
180345,,0,0,0,1,0,2,0,2,330.0,78773.0,0.0,0.0,658.0,29.94,2.45,4.0,21.0,0,0,1,0,1,0,2
180346,,1,1,1,1,0,1,1,2,723.0,66106.0,2.0,4.0,582.0,59.11,3.15,0.0,19.0,1,0,1,0,0,1,1
180350,,0,0,0,1,1,2,0,2,1515.0,64332.0,2.0,2.0,21.0,90.48,4.0,0.0,30.0,0,0,1,1,0,1,1
180352,,0,0,0,1,1,2,0,1,402.0,58756.0,0.0,0.0,652.0,78.37,3.84,1.0,20.0,0,0,1,0,1,0,3
180354,1.0,1,1,1,1,0,2,1,2,443.0,46184.0,4.0,4.0,65.0,98.46,4.0,0.0,24.0,1,0,1,0,0,0,1
180356,1.0,1,1,1,1,0,2,1,2,1.0,54561.0,4.0,4.0,91.0,85.71,3.93,0.0,18.0,1,0,1,1,1,1,3
180358,6.0,0,0,0,1,1,1,0,2,171.0,46691.0,0.0,0.0,293.0,80.89,3.9107,11.0,22.0,0,0,1,0,1,0,1
180360,1.0,1,1,1,1,0,2,1,2,224.0,42754.0,4.0,5.0,107.0,19.63,2.84,3.0,21.0,1,0,1,0,1,1,1
180362,3.0,0,0,0,1,1,1,0,2,226.0,30411.0,2.0,3.0,430.0,77.44,3.932,10.0,18.0,0,0,1,0,1,0,3
180365,,0,0,0,1,1,2,0,2,147.0,68227.0,0.0,0.0,665.0,86.77,3.18,13.0,27.0,0,0,1,0,1,0,1
180371,,0,0,0,1,1,1,0,2,136.0,77392.0,0.0,0.0,376.0,92.29,3.98,5.0,28.0,0,0,1,0,1,0,3
180373,6.0,0,0,0,1,1,2,1,2,13.0,51054.0,2.0,3.0,95.0,72.63,3.84,8.0,20.0,1,0,1,1,1,0,4
180378,3.0,1,1,1,1,0,1,1,2,1.0,27059.0,4.0,4.0,27.0,18.52,3.327,0.0,20.0,0,0,1,1,1,0,1
180382,2.0,1,1,1,1,0,1,1,2,151.0,71035.0,4.0,5.0,454.0,91.19,4.438,12.0,30.0,1,0,1,0,1,1,1
180386,3.0,1,0,0,1,0,1,1,2,186.0,69030.0,0.0,0.0,549.0,87.25,3.38,13.0,25.0,0,0,1,0,1,1,3
180390,1.0,1,1,1,1,0,1,1,2,1.0,43684.0,4.0,5.0,27.0,92.59,4.218999999999999,1.0,26.0,1,0,1,1,1,1,1
180391,,0,0,0,1,1,1,0,2,146.0,49473.0,0.0,0.0,549.0,88.52,4.096,11.0,22.0,0,0,1,0,1,0,2
180392,6.0,0,0,0,1,1,2,0,2,205.0,101988.0,2.0,3.0,519.0,80.92,3.32,11.0,28.0,0,0,1,0,1,0,1
180393,3.0,0,0,0,1,0,1,0,2,123.0,76296.0,3.0,5.0,340.0,76.47,3.79,2.0,24.0,1,0,1,0,1,0,1
180399,,0,0,0,1,0,2,0,2,194.0,30636.0,2.0,3.0,286.0,78.32,3.3,10.0,25.0,0,0,1,0,1,0,3
180400,2.0,0,0,0,1,0,1,0,2,150.0,66577.0,0.0,0.0,420.0,84.52,3.9365,8.0,25.0,1,0,1,0,1,0,2
180401,2.0,0,0,0,1,1,1,0,2,172.0,60875.0,3.0,3.0,166.0,99.4,4.0,11.0,25.0,1,0,1,0,1,0,1
180402,6.0,0,0,0,1,1,2,0,2,218.0,54549.0,1.0,3.0,632.0,92.41,4.225,11.0,20.0,0,0,1,0,1,0,2
180405,6.0,0,0,0,1,0,2,1,2,149.0,68243.0,2.0,4.0,42.0,30.95,2.866,1.0,17.0,0,0,1,0,1,1,1
180406,6.0,0,0,0,1,1,1,0,2,307.0,45270.0,3.0,1.0,607.0,91.76,3.93,3.0,23.0,0,0,1,0,1,0,2
180407,6.0,0,0,0,1,1,1,0,2,593.0,98540.0,0.0,0.0,102.0,63.73,3.63,5.0,25.0,0,0,1,0,0,0,1
180408,6.0,0,0,0,0,1,2,0,2,153.0,57061.0,2.0,3.0,379.0,39.31,2.77,4.0,17.0,0,0,1,0,1,0,2
180412,6.0,0,0,0,1,1,1,0,2,528.0,93672.0,2.0,2.0,349.0,97.13,4.0,9.0,34.0,0,0,1,0,0,1,1
180414,,0,0,0,1,0,1,0,1,203.0,63073.0,0.0,0.0,438.0,91.55,3.68,8.0,24.0,0,0,1,0,1,0,3
180415,2.0,0,0,0,1,0,1,0,2,182.0,129040.0,2.0,3.0,712.0,66.29,3.34,4.0,21.0,1,0,1,0,1,0,1
180417,6.0,1,1,1,1,0,1,1,2,5.0,74781.0,3.0,4.0,406.0,84.73,4.087,12.0,23.0,1,0,1,1,1,0,4
180418,6.0,0,0,0,1,1,1,0,2,224.0,76711.0,0.0,0.0,500.0,72.2,3.9130000000000003,2.0,21.0,0,0,1,0,1,0,4
180419,2.0,0,0,0,1,1,1,0,2,404.0,104757.0,0.0,0.0,652.0,79.6,3.8725,12.0,28.0,1,0,1,0,1,0,1
180420,3.0,0,0,0,1,1,1,0,2,155.0,70565.0,0.0,0.0,493.0,88.24,3.33,10.0,25.0,0,0,1,0,1,0,3
180423,4.0,0,0,0,1,1,1,1,2,229.0,71774.0,4.0,3.0,83.0,98.8,4.0,0.0,26.0,1,0,1,0,0,1,4
180424,,0,0,0,1,0,2,0,2,152.0,65069.0,0.0,0.0,460.0,97.83,3.1639999999999997,12.0,26.0,0,0,1,0,1,0,2
180425,,0,0,0,1,1,1,0,2,66.0,42254.0,2.0,3.0,187.0,60.43,3.11,0.0,17.0,0,0,1,0,1,0,1
180426,,0,0,0,1,0,2,0,2,160.0,58367.0,0.0,0.0,128.0,96.88,4.0,10.0,28.0,0,0,1,0,1,0,1
180427,,0,0,0,1,0,2,1,0,158.0,75586.0,3.0,3.0,608.0,66.28,3.04,9.0,24.0,0,0,1,0,1,1,3
180429,6.0,0,0,0,1,1,2,0,1,332.0,69271.0,0.0,0.0,865.0,79.88,3.99,9.0,22.0,0,0,1,0,1,0,2
180431,,0,0,0,1,1,1,0,2,166.0,40250.0,0.0,0.0,213.0,94.37,3.9,11.0,22.0,0,0,1,0,1,1,3
180432,,0,0,0,1,1,2,0,2,157.0,58333.0,3.0,3.0,653.0,91.73,3.72,11.0,26.0,0,0,1,0,1,0,2
180433,6.0,0,0,0,1,1,1,1,2,142.0,65720.0,1.0,0.0,635.0,90.08,3.89,6.0,20.0,1,0,1,0,1,0,1
180437,,1,1,0,1,0,1,1,2,176.0,73520.0,3.0,4.0,407.0,59.21,3.27,0.0,18.0,0,0,1,0,1,0,1
180439,3.0,0,0,0,1,1,2,0,2,795.0,64405.0,2.0,1.0,65.0,24.62,2.96,3.0,22.0,0,0,1,1,0,0,1
180440,,0,0,0,1,1,1,0,2,360.0,83099.0,0.0,0.0,248.0,98.79,4.0,12.0,31.0,0,0,1,0,1,0,1
180445,,1,1,1,1,0,1,0,2,193.0,64968.0,2.0,5.0,168.0,91.67,3.71,14.0,28.0,0,0,1,0,1,0,1
180450,6.0,0,0,0,1,1,1,0,2,314.0,51998.0,0.0,0.0,194.0,82.99,3.85,1.0,25.0,0,0,1,0,1,0,1
180467,3.0,0,0,0,1,0,2,1,2,230.0,48824.0,0.0,0.0,517.0,91.88,4.0,0.0,28.0,0,0,1,0,1,0,1
180503,,0,0,0,1,0,2,0,2,123.0,83000.0,2.0,4.0,410.0,17.32,2.65,2.0,22.0,0,0,1,0,1,0,1
180507,6.0,0,0,0,0,1,2,0,2,564.0,58026.0,0.0,0.0,26.0,15.38,2.472,0.0,17.0,0,0,1,0,0,0,4
180510,6.0,1,0,0,1,0,2,1,2,1.0,78423.0,3.0,2.0,475.0,93.47,4.0,0.0,25.0,1,0,1,1,1,0,3
180512,6.0,0,0,0,1,0,1,0,2,140.0,26466.0,0.0,0.0,394.0,41.12,3.198,3.0,15.0,0,0,1,0,1,0,2
180520,,0,0,0,1,1,1,0,2,177.0,55496.0,0.0,0.0,371.0,91.11,3.83,12.0,25.0,0,0,1,0,1,0,3
180523,3.0,0,0,0,1,1,2,1,2,166.0,77687.0,2.0,3.0,352.0,80.11,3.063,13.0,22.0,1,0,1,0,1,0,1
180529,,0,0,0,1,0,2,0,2,925.0,148913.0,1.0,1.0,361.0,35.18,2.623,2.0,21.0,0,0,1,0,0,0,1
180530,,0,0,0,1,1,2,0,2,262.0,60910.0,0.0,0.0,260.0,63.46,3.3,5.0,22.0,0,0,1,0,1,0,1
180531,,0,0,0,1,1,1,0,2,281.0,77944.0,0.0,0.0,750.0,87.87,3.55,0.0,20.0,0,0,1,0,1,0,1
180532,6.0,0,0,0,0,1,1,0,2,168.0,64216.0,0.0,0.0,62.0,46.77,3.25,0.0,16.0,0,0,1,0,1,0,2
180539,2.0,0,0,0,1,1,1,0,2,178.0,59843.0,1.0,5.0,525.0,48.57,3.5,8.0,26.0,1,0,1,0,1,0,1
180541,,1,1,1,1,0,2,0,1,292.0,146299.0,0.0,0.0,958.0,24.53,3.04,1.0,23.0,0,0,1,0,1,0,1
180545,,0,0,0,1,1,2,1,2,151.0,108000.0,0.0,0.0,42.0,2.38,2.63,0.0,20.0,0,0,1,0,1,0,1
180550,,0,0,0,1,0,1,0,2,178.0,88517.0,2.0,3.0,514.0,58.75,3.4,3.0,19.0,0,0,1,0,1,0,1
180551,2.0,0,0,0,1,1,1,0,1,151.0,103144.0,0.0,0.0,425.0,82.82,3.9,0.0,21.0,0,0,1,0,1,0,3
180555,6.0,0,0,0,1,1,2,0,0,298.0,73413.0,2.0,3.0,915.0,54.54,3.3,3.0,19.0,0,0,1,0,1,0,3
180556,,0,0,0,1,1,2,0,2,156.0,125481.0,0.0,0.0,852.0,28.05,3.05,0.0,21.0,0,0,1,0,1,0,1
180557,,0,0,0,1,0,1,0,2,607.0,82004.0,1.0,3.0,197.0,53.81,3.2560000000000002,9.0,21.0,0,0,1,0,0,0,1
180558,6.0,0,0,0,1,1,2,0,2,163.0,67353.0,0.0,0.0,262.0,75.95,3.9939999999999998,3.0,21.0,0,0,1,0,1,1,1
180559,,0,0,0,1,1,1,0,2,190.0,155833.0,0.0,0.0,154.0,88.96,3.66,0.0,26.0,0,0,1,0,1,0,2
180562,,0,0,0,1,0,1,0,1,221.0,67742.0,2.0,3.0,478.0,95.19,4.0,8.0,21.0,0,0,1,0,1,0,3
180565,1.0,0,0,0,1,1,1,1,2,5.0,34800.0,3.0,3.0,239.0,34.31,3.2133,0.0,16.0,1,0,1,1,1,0,1
180567,6.0,0,0,0,1,1,1,1,2,339.0,104968.0,2.0,3.0,522.0,99.23,3.97,14.0,26.0,1,0,1,0,1,0,1
180568,6.0,0,0,0,0,1,1,0,2,325.0,36397.0,2.0,1.0,494.0,77.73,3.3,11.0,16.0,0,0,1,0,1,0,3
180572,,0,0,0,1,1,1,0,0,443.0,124342.0,0.0,0.0,438.0,80.14,4.0,0.0,21.0,0,0,1,0,1,0,3
